ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
2	30	1	10	A	0	0	A1	0	4650	311	860	2.873581135641
2	31	1	10	A	0	0	A1	0	16	476	892	1.04157295497435
2	32	1	10	A	0	0	A1	0	6974	1256	851	1.6802703971464
2	33	1	10	A	0	0	A1	0	4568	1334	919	2.90682710966725
2	34	1	10	A	0	0	A1	0	579	906	839	2.53680578161084
2	35	1	10	A	0	0	A1	0	122	522	918	3.66844170421031
2	36	1	10	A	0	0	A1	0	3624	56	962	1.65102596761509
2	37	1	10	A	0	0	A1	0	3552	587	912	3.04878775739387
2	38	1	10	A	0	0	A1	0	2770	958	940	5.87710608623905
2	39	1	10	A	0	0	A1	0	2368	804	947	4.72233267126269
2	40	1	10	A	0	0	A1	0	2009	1848	988	4.28195057639535
2	41	1	10	A	0	0	A1	0	37	620	1009	50.0818977881254
2	42	1	10	A	0	0	A1	0	2333	1220	1035	3.1030181185478
2	43	1	10	A	0	0	A1	0	2229	557	1039	4.88061626916869
2	44	1	10	A	0	0	A1	0	789	1025	1078	1.50844909030141
2	45	1	10	A	0	0	A1	0	6953	1385	1065	4.42383900913579
2	46	1	10	A	0	0	A1	0	0	0	0	NA
2	47	1	10	A	0	0	A1	0	5216	1217	1160	6.66841981092887
2	48	1	10	A	0	0	A1	0	5568	1858	1171	3.33738162569152
2	49	1	10	A	0	0	A1	0	3795	718	1124	2.39086014998197
2	50	1	10	A	0	0	A1	0	2440	1157	1179	4.53662381100727
2	51	1	10	A	0	0	A1	0	2729	756	1096	2.18401110724388
2	52	1	10	A	0	0	A1	0	2888	53	1158	2.43618429214821
2	53	1	10	A	0	0	A1	0	86	417	1227	1.01242245800296
2	54	1	10	A	0	0	A1	0	1795	587	1231	2.43319506299753
2	55	1	10	A	0	0	A1	0	291	1176	1255	19.2363429326564
2	56	1	10	A	0	0	A1	0	3305	1292	1190	4.74159920653998
2	57	1	10	A	0	0	A1	0	248	1590	1242	9.94606346731922
2	58	1	10	A	0	0	A1	0	1229	696	1274	3.56788753802512
2	59	1	10	A	0	0	A1	0	10035	386	1291	1.95433839351378
2	60	1	10	A	0	0	A1	0	0	0	0	NA
2	61	1	10	A	0	0	A1	0	650	1267	1302	5.26741515259713
2	62	1	10	A	0	0	A1	0	2842	1019	1299	2.1656827326431
2	63	1	10	A	0	0	A1	0	3209	1714	1328	3.31805824733856
2	64	1	10	A	0	0	A1	0	15	1871	1335	2.34199914560946
2	65	1	10	A	0	0	A1	0	0	0	0	NA
2	66	1	10	A	0	0	A1	0	3949	676	1382	1.98069372481304
2	67	1	10	A	0	0	A1	0	9412	1010	1395	5.78403107168948
2	68	1	10	A	0	0	A1	0	17970	464	1359	2.46179349405196
2	69	1	10	A	0	0	A1	0	1164	1333	1461	6.42885520952714
2	70	1	10	A	0	0	A1	0	1297	726	1429	2.80703482626464
2	71	1	10	A	0	0	A1	0	2870	1185	1418	3.18472958110095
2	72	1	10	A	0	0	A1	0	1574	1368	1431	3.57561459739164
2	73	1	10	A	0	0	A1	0	2872	251	1448	2.63334656730141
2	74	1	10	A	0	0	A1	0	3210	791	1417	1.91308420408993
2	75	1	10	A	0	0	A1	0	2843	927	1468	1.84126441464347
2	76	1	10	A	0	0	A1	0	6310	1200	1503	2.40308323821812
2	77	1	10	A	0	0	A1	0	8331	803	1526	2.55652663771928
2	78	1	10	A	0	0	A1	0	5004	661	1518	1.73383600420586
2	79	1	10	A	0	0	A1	0	2838	603	1459	2.95053229458427
2	80	1	10	A	0	0	A1	0	1242	1494	1486	3.00841372222678
2	81	1	10	A	0	0	A1	0	4075	1019	1557	3.37797934146133
2	82	1	10	A	0	0	A1	0	2896	1704	1545	4.65398050738308
2	83	1	10	A	0	0	A1	0	0	0	0	NA
2	84	1	10	A	0	0	A1	0	1968	1839	1542	1.86442916419187
2	85	1	10	A	0	0	A1	0	4919	174	1545	2.73160548914105
2	86	1	10	A	0	0	A1	0	3029	936	1620	3.12742310115442
2	87	1	10	A	0	0	A1	0	3269	1226	1606	2.92818755629138
2	88	1	10	A	0	0	A1	0	10198	805	1651	1.38139924024026
2	89	1	10	A	0	0	A1	0	65	1481	1608	2.07541303808784
2	90	1	10	A	0	0	A1	0	4476	510	1571	2.32275453377888
2	91	1	10	A	0	0	A1	0	1164	663	1583	2.28608416281781
2	92	1	10	A	0	0	A1	0	18	312	1667	1.51369604879755
2	93	1	10	A	0	0	A1	0	655	464	1648	4.76567580919649
2	94	1	10	A	0	0	A1	0	0	0	0	NA
2	95	1	10	A	0	0	A1	0	2514	1385	1677	1.89692734927474
2	96	1	10	A	0	0	A1	0	3156	785	1716	2.03484504884346
2	97	1	10	A	0	0	A1	0	1570	1106	1745	3.36086077370791
2	98	1	10	A	0	0	A1	0	804	421	1737	2.63400908427107
2	99	1	10	A	0	0	A1	0	896	173	1749	3.89452592731752
2	100	1	10	A	0	0	A1	0	2999	845	1700	1.81398610817916
2	101	1	10	A	0	0	A1	0	756	375	1737	2.30541796563889
2	102	1	10	A	0	0	A1	0	6769	753	1844	3.07019087709128
3	1	1	11	A	0	0	A1	0	1203	1412	1757	3.81027501795552
3	2	1	11	A	0	0	A1	0	13785	1252	1742	1.37091180684385
3	3	1	11	A	0	0	A1	0	3720	1042	1787	3.24803543898946
3	4	1	11	A	0	0	A1	0	1497	489	1829	1.69410489236137
3	5	1	11	A	0	0	A1	0	2604	1546	1788	2.59223990195371
3	6	1	11	A	0	0	A1	0	1151	2006	1831	3.15692482225926
3	7	1	11	A	0	0	A1	0	0	0	0	NA
3	8	1	11	A	0	0	A1	0	5195	120	1818	2.41520328259065
3	9	1	11	A	0	0	A1	0	2045	1614	1842	1.74441254059028
3	10	1	11	A	0	0	A1	0	4688	1148	1862	1.77142162908315
3	11	1	11	A	0	0	A1	0	484	608	1921	2.41233178929811
3	12	1	11	A	0	0	A1	0	81	848	1949	19.069947004107
3	13	1	11	A	0	0	A1	0	0	0	0	NA
3	14	1	11	A	0	0	A1	0	3433	204	1954	1.42976876048821
3	15	1	11	A	0	0	A1	0	2674	1808	1941	2.95040351132831
3	16	1	11	A	0	0	A1	0	3462	1142	2015	5.84210869629079
3	17	1	11	A	0	0	A1	0	3272	71	1924	2.41959863012647
3	18	1	11	A	0	0	A1	0	2332	191	46	5.32254922054919
3	19	1	11	A	0	0	A1	0	2125	753	92	2.58541752870036
3	20	1	11	A	0	0	A1	0	1292	1707	84	5.50600578810551
3	21	1	11	A	0	0	A1	0	3780	1563	108	1.37823593085871
3	22	1	11	A	0	0	A1	0	4274	1451	56	1.78510437028108
3	23	1	11	A	0	0	A1	0	3541	677	113	1.7635549873507
3	24	1	11	A	0	0	A1	0	2954	1482	118	1.62109782940155
3	25	1	11	A	0	0	A1	0	2498	1952	88	2.68287686907914
3	26	1	11	A	0	0	A1	0	3186	182	147	2.38057485524139
3	27	1	11	A	0	0	A1	0	517	542	112	3.13648545514447
3	28	1	11	A	0	0	A1	0	1398	1182	157	2.33121452770531
3	29	1	11	A	0	0	A1	0	5493	1693	144	3.19755475542004
3	30	1	11	A	0	0	A1	0	1450	494	165	8.6469898253002
3	31	1	11	A	0	0	A1	0	0	0	0	NA
3	32	1	11	A	0	0	A1	0	1645	839	164	2.49351652568289
3	33	1	11	A	0	0	A1	0	2682	56	166	1.83176292694456
3	34	1	11	A	0	0	A1	0	2924	135	185	2.43198430386934
3	35	1	11	A	0	0	A1	0	2661	324	210	1.8432900260753
3	36	1	11	A	0	0	A1	0	923	1346	224	2.13074691379429
3	37	1	11	A	0	0	A1	0	8531	857	302	1.91750927558396
3	38	1	11	A	0	0	A1	0	1137	1514	248	1.80439382270114
3	39	1	11	A	0	0	A1	0	2252	1233	262	3.13035927291643
3	40	1	11	A	0	0	A1	0	1834	1424	244	1.94254272495447
3	41	1	11	A	0	0	A1	0	9412	543	337	2.62654134747189
3	42	1	11	A	0	0	A1	0	2270	1025	295	1.7895150621932
3	43	1	11	A	0	0	A1	0	2654	364	293	1.80509181173373
3	44	1	11	A	0	0	A1	0	1773	1072	294	1.96531130835488
3	45	1	11	A	0	0	A1	0	2843	89	404	1.41373983655643
3	46	1	11	A	0	0	A1	0	3338	947	371	2.54616530498679
3	47	1	11	A	0	0	A1	0	7183	437	405	1.60580248093958
3	48	1	11	A	0	0	A1	0	1351	874	427	3.16453939900031
3	49	1	11	A	0	0	A1	0	1622	1267	413	1.72678733351017
3	50	1	11	A	0	0	A1	0	18	1363	422	45.1372310750336
3	51	1	11	A	0	0	A1	0	34	789	453	1.48383182427338
3	52	1	11	A	0	0	A1	0	1956	1094	440	1.88020715513582
3	53	1	11	A	0	0	A1	0	2766	241	488	1.89915385115737
3	54	1	11	A	0	0	A1	0	3241	1017	528	2.22184981482115
3	55	1	11	A	0	0	A1	0	4966	1364	541	1.96192697705425
3	56	1	11	A	0	0	A1	0	2314	429	474	1.66537069360782
3	57	1	11	A	0	0	A1	0	2256	1426	488	1.77130034483832
3	58	1	11	A	0	0	A1	0	1948	1199	549	2.24922678842605
3	59	1	11	A	0	0	A1	0	4130	1718	599	2.19753061343412
3	60	1	11	A	0	0	A1	0	370	482	617	9.52857884154082
3	61	1	11	A	0	0	A1	0	3537	1104	681	3.77506794843403
3	62	1	11	A	0	0	A1	0	5674	1965	715	3.85057190680879
3	63	1	11	A	0	0	A1	0	1620	581	709	2.63930835938009
3	64	1	11	A	0	0	A1	0	9516	844	694	2.39816295289876
3	65	1	11	A	0	0	A1	0	3295	918	836	3.66935888260107
3	66	1	11	A	0	0	A1	0	16588	677	816	1.1276511747601
3	67	1	11	A	0	0	A1	0	7951	1219	761	3.52694568890991
3	68	1	11	A	0	0	A1	0	2116	305	843	1.75536725524662
3	69	1	11	A	0	0	A1	0	1234	1007	892	2.606050365727
3	70	1	11	A	0	0	A1	0	1432	196	874	2.08865342814061
3	71	1	11	A	0	0	A1	0	5537	803	879	2.63885401208706
3	72	1	11	A	0	0	A1	0	3432	877	951	2.55144517811615
3	73	1	11	A	0	0	A1	0	1664	723	1024	2.772566935392
3	74	1	11	A	0	0	A1	0	2294	848	1026	2.00079231590743
3	75	1	11	A	0	0	A1	0	4633	523	989	4.72610839129388
3	76	1	11	A	0	0	A1	0	2396	553	1055	2.02899855069927
3	77	1	11	A	0	0	A1	0	4135	78	989	3.49459302652467
3	78	1	11	A	0	0	A1	0	3113	1093	1062	2.80619381052185
3	79	1	11	A	0	0	A1	0	2758	60	1130	2.34395942158906
3	80	1	11	A	0	0	A1	0	3034	494	1153	2.08916783339028
3	81	1	11	A	0	0	A1	0	1861	1227	1153	2.03995314961354
3	82	1	11	A	0	0	A1	0	2385	1812	1146	2.15493135159664
3	83	1	11	A	0	0	A1	0	941	591	1167	2.65892747909594
3	84	1	11	A	0	0	A1	0	959	455	1201	5.66803380548619
3	85	1	11	A	0	0	A1	0	3037	765	1177	1.15196628486157
3	86	1	11	A	0	0	A1	0	2026	1073	1203	2.10947676828259
3	87	1	11	A	0	0	A1	0	3873	1204	1200	5.00387372815732
3	88	1	11	A	0	0	A1	0	1736	167	1275	2.51619831723027
3	89	1	11	A	0	0	A1	0	3174	346	1292	2.8107266979296
3	90	1	11	A	0	0	A1	0	3446	1618	1333	2.77558903626841
4	1	1	12	A	0	0	A1	0	2296	829	1383	1.61367139240563
4	2	1	12	A	0	0	A1	0	1277	1871	1356	2.11576689105406
4	3	1	12	A	0	0	A1	0	2054	189	1423	2.91792312406788
4	4	1	12	A	0	0	A1	0	4610	1328	1444	6.63310446053495
4	5	1	12	A	0	0	A1	0	1573	119	1441	2.08097284470518
4	6	1	12	A	0	0	A1	0	24447	720	1545	2.11111311843806
4	7	1	12	A	0	0	A1	0	2804	61	1485	2.08385216631143
4	8	1	12	A	0	0	A1	0	2316	1019	1532	1.97877591422005
4	9	1	12	A	0	0	A1	0	2379	1222	1538	2.14051822133783
4	10	1	12	A	0	0	A1	0	2793	1746	1533	3.2334892239159
4	11	1	12	A	0	0	A1	0	1435	138	1509	4.13044020995037
4	12	1	12	A	0	0	A1	0	4805	865	1593	1.76614143691322
4	13	1	12	A	0	0	A1	0	649	1349	1593	2.62163994365543
4	14	1	12	A	0	0	A1	0	4625	552	1624	2.09303256397476
4	15	1	12	A	0	0	A1	0	2739	151	1683	3.35383310230376
4	16	1	12	A	0	0	A1	0	2066	414	1672	2.03574678500062
4	17	1	12	A	0	0	A1	0	1184	593	1737	1.69833692413383
4	18	1	12	A	0	0	A1	0	2849	1156	1768	1.63886803481246
4	19	1	12	A	0	0	A1	0	62	1507	1763	1.03305787092508
4	20	1	12	A	0	0	A1	0	8916	1077	1704	2.41488006200176
4	21	1	12	A	0	0	A1	0	3559	1766	1808	2.3622558196416
4	22	1	12	A	0	0	A1	0	2288	2022	1944	2.23763668592911
4	23	1	12	A	0	0	A1	0	3969	1377	60	2.31014778676062
4	24	1	12	A	0	0	A1	0	805	1457	39	2.64192632808237
4	25	1	12	A	0	0	A1	0	2152	1888	84	2.15342987556214
4	26	1	12	A	0	0	A1	0	3346	761	86	1.83829772030165
4	27	1	12	A	0	0	A1	0	2028	1430	71	1.86735121920441
4	28	1	12	A	0	0	A1	0	2934	1723	118	1.65900483421105
4	29	1	12	A	0	0	A1	0	1133	1590	137	2.20648116662551
4	30	1	12	A	0	0	A1	0	5010	1788	223	5.32080866796485
4	31	1	12	A	0	0	A1	0	3927	1014	122	1.63590988630001
4	32	1	12	A	0	0	A1	0	2018	410	170	2.17163205005105
4	33	1	12	A	0	0	A1	0	1182	1432	209	2.46699964630182
4	34	1	12	A	0	0	A1	0	499	1662	185	2.96774619427418
4	35	1	12	A	0	0	A1	0	4873	363	269	2.55548917971474
4	36	1	12	A	0	0	A1	0	28	1938	234	6.48182463859279
4	37	1	12	A	0	0	A1	0	2132	1845	229	1.97469637451134
4	38	1	12	A	0	0	A1	0	5611	1035	324	1.68838091336495
4	39	1	12	A	0	0	A1	0	0	0	0	NA
4	40	1	12	A	0	0	A1	0	0	0	0	NA
4	41	1	12	A	0	0	A1	0	2617	466	324	1.70987479682179
4	42	1	12	A	0	0	A1	0	9377	772	221	3.91097618015692
4	43	1	12	A	0	0	A1	0	7278	1718	340	2.33674304992036
4	44	1	12	A	0	0	A1	0	5317	219	407	2.76377014766993
4	45	1	12	A	0	0	A1	0	1234	1568	402	3.00616079075814
4	46	1	12	A	0	0	A1	0	5934	481	396	2.79312881294539
4	47	1	12	A	0	0	A1	0	1315	1885	426	1.77290195817277
4	48	1	12	A	0	0	A1	0	0	0	0	NA
4	49	1	12	A	0	0	A1	0	8491	1245	321	3.40922122623866
4	50	1	12	A	0	0	A1	0	4600	1054	484	2.14973748699288
4	51	1	12	A	0	0	A1	0	2101	1979	431	3.03322474565973
4	52	1	12	A	0	0	A1	0	2541	1036	428	1.43956551586945
4	53	1	12	A	0	0	A1	0	1381	1915	499	2.37890454235404
4	54	1	12	A	0	0	A1	0	138	1368	492	1.31699415324731
4	55	1	12	A	0	0	A1	0	2021	1996	458	1.45098462269125
4	56	1	12	A	0	0	A1	0	1519	1821	485	2.15960148128398
4	57	1	12	A	0	0	A1	0	5045	1200	445	1.91903778330182
4	58	1	12	A	0	0	A1	0	1668	1755	507	2.75268428087842
4	59	1	12	A	0	0	A1	0	3003	129	517	3.19616990060361
4	60	1	12	A	0	0	A1	0	3252	335	518	5.20595402780611
